Epoch,Train Loss,Test Loss
172,0.22517373511499594,0.3440406468510628
173,0.22340884291734853,0.34181304782629013
174,0.22497731206696692,0.34207342118024825
175,0.2240084503856012,0.3414820083975792
176,0.22342340127667143,0.3445606726408005
177,0.22481304707773697,0.3441184875369072
178,0.22257685353145623,0.34501918256282804
179,0.22330193762746164,0.3437336948513985
180,0.22235504657142852,0.35090298533439634
181,0.2233433667077092,0.3455325648188591
182,0.22290931078329362,0.34596720546483994
183,0.22221775133101668,0.3460594314336777
184,0.22231200647459354,0.35001704216003415
185,0.22259646787544216,0.3473799908161163
186,0.22189275865897556,0.34428930908441546
187,0.22211057637333118,0.34572468370199205
188,0.22143126845660457,0.3445266079902649
189,0.2212740127255607,0.3412590053677559
190,0.22215515950138,0.3505983763933182
191,0.2209414360953159,0.3458070203661919
192,0.22155424133225016,0.34784541606903074
193,0.22076660832495887,0.34762722581624983
194,0.2207005611734763,0.3489262279868126
195,0.22077867999428608,0.34423739671707154
196,0.2201806530826179,0.34762118369340894
197,0.22029991045800915,0.35318341851234436
198,0.2199246168963395,0.3534489488601685
199,0.22065011407207571,0.34554186046123503
200,0.21918069284695846,0.3470198181271553
201,0.22013833711081165,0.3451580050587654
202,0.2193981432185648,0.34737486004829404
203,0.22012842101753133,0.34644820988178254
204,0.21852348739231972,0.3496739733219147
205,0.23527894339149566,0.3402243590354919
206,0.21835309035916348,0.3433914017677307
207,0.21738090853748226,0.344690842628479
208,0.21893550994868236,0.34715666323900224
209,0.21763600673982203,0.35059247016906736
210,0.21777895115513218,0.34523077964782717
211,0.2185179032338372,0.3573205283284187
212,0.2173275727717603,0.3474148166179657
213,0.21746592248072388,0.3460714086890221
214,0.21782041746009645,0.3461239156126976
215,0.2169027993312249,0.35297713071107867
216,0.21728816312769472,0.35088842779397966
217,0.2200410327349154,0.34679145336151124
218,0.217010542543659,0.34870172023773194
219,0.21662430790303483,0.34728960394859315
220,0.21687542403781548,0.3482010617852211
221,0.21686061318555064,0.3552077344059944
222,0.21772634626036183,0.3503374028205872
223,0.21647412644659286,0.35035217106342315
224,0.2158418240267572,0.35285656720399855
225,0.2160485099348114,0.34254478245973585
226,0.21666100856109344,0.35308933883905413
227,0.216588134347716,0.34578508108854294
228,0.216458196466387,0.3449865010380745
229,0.21615286492760213,0.3488727596402168
230,0.21508211945976316,0.3507776239514351
231,0.21560766374102758,0.3499502602219582
232,0.2158663461518017,0.3503831219673157
233,0.2164345684861776,0.355862021446228
234,0.21562494095156504,0.35746896713972093
235,0.21599625785744656,0.3494643223285675
236,0.21511741365866283,0.3511364310979843
237,0.21509774205889107,0.3508308658003807
238,0.2157345740747031,0.3532214742898941
239,0.21478456119721354,0.35437848389148713
240,0.214654706822518,0.34698437303304674
241,0.2137924176259119,0.357379315495491
242,0.21462427025184055,0.34991625010967253
243,0.21434636637662427,0.3531371289491653
244,0.21447205505936323,0.34903729408979417
245,0.21422753491512914,0.355201770067215
246,0.21360802447510246,0.35141224443912505
247,0.21337809408973776,0.3511819064617157
248,0.21411364947411632,0.3523576211929321
249,0.21455342293462115,0.3538383263349533
250,0.21378269590540763,0.35343053936958313
251,0.21393887133045125,0.34862264156341555
252,0.21267133644895928,0.3557600823044777
253,0.2141345389102777,0.3603202310204506
